Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-06-30,vQflIjuzJV,ACSgVaipTW,6fLNK0Ve6S,Dumbbell Squeeze Press,14,15.87575183024739,fake_id_959
2021-07-24,Ghk2OgbReZ,DdtF1OFcuQ,mWFlhBmj3K,Tricep Push Up,10,0.0,fake_id_986
2021-02-26,NzsmWzE9PG,DdtF1OFcuQ,tsb6FjXVAu,Tricep Push Up,17,0.0,fake_id_959
2021-10-13,cqhcXx21ee,wNarovWdLy,hn3vEGNvhY,Cable Crunch,15,54.43114913227677,fake_id_990
2021-02-03,OvuKkwxvKR,djuvlRHUvb,pOIzCIAHc1,Dumbbell Rear Delt Raise,20,4.535929094356398,fake_id_969
2021-09-02,3yEkAZTZyT,wNarovWdLy,HD3p4hDfkB,Cable Crunch,15,45.35929094356398,fake_id_964
2021-05-03,TQZNUCofeb,jgnSb5e39S,5JRc7udZDY,Australian Chin Up,29,0.0,fake_id_950
2021-09-02,AGvrT5o8Pq,qfkBJ4A5eQ,ZnLMWYtIkS,Dead Bug,10,0.0,fake_id_941
2021-10-10,tAkuNKBS3X,BN1DjSE1Zi,QGvieryOjA,Romanian Deadlift,12,43.091326396385774,fake_id_957
2021-10-28,IIyoguGHgj,Yw1aA3soIp,OLBrG9QL3g,Dumbbell Sumo Squat,15,13.607787283069193,fake_id_960
2021-03-14,CE8ppbWsQZ,xPS7RzoOGm,WR4UtsCHzj,Bent Over Barbell Row,10,27.215574566138386,fake_id_950
2021-01-17,tJYf7ygrBH,xPS7RzoOGm,wsbxyMtCn2,Bent Over Barbell Row,12,27.215574566138386,fake_id_938
2021-05-19,c0lXDKa1Br,dFycDkJyHe,0x96MOwFW5,Dumbbell Shoulder Raise,7,9.071858188712795,fake_id_961
2021-09-14,8pTIXkBg9v,dFycDkJyHe,c7sFtDQW5I,Dumbbell Shoulder Raise,8,3.4019468207672983,fake_id_969
2021-02-03,MbmyoB66kP,58REE5sJU1,9YYlMdlzvD,Russian Twist,18,4.535929094356398,fake_id_941
2021-01-14,fWPHapH8oo,w5njIJMJHb,1UGwfZCkO4,Kettlebell Upright Row,8,22.67964547178199,fake_id_940
2021-05-13,FCphHEI30S,otjt26R0oL,p0DIeZ1HyG,Barbell Shoulder Press,8,40.82336184920758,fake_id_1001
2021-02-03,MbmyoB66kP,zJlvUiMLou,Hwj7mTa9kS,Barbell Incline Bench Press,15,38.55539730202938,fake_id_941
2021-07-09,LlHo9Pp5jg,UQBXLgsfXN,DfO9Oji74O,Dumbbell Shrug,12,38.55539730202938,fake_id_954
2021-06-19,yxnZdsIsCR,zJlvUiMLou,MSO7fPTdCE,Barbell Incline Bench Press,8,43.091326396385774,fake_id_975
2021-10-20,MtV8QtlzJH,w5njIJMJHb,KCmdRcn1Dj,Kettlebell Upright Row,9,9.071858188712795,fake_id_997
2021-08-31,VjQxWN4WwV,wNarovWdLy,RW9xeyk7a7,Cable Crunch,12,43.091326396385774,fake_id_1001
2021-07-09,aI9lCayTfp,fxXbcxfkLt,3zIgyYZBcm,Exercise Ball Crunch,10,0.0,fake_id_998
2021-04-11,Fsd6NI8sbo,N6zu9IJNBz,QtqTQF4OMq,Leg Raise,10,0.0,fake_id_970
2021-03-24,RWQ2ootXQA,DhkjvJNsNR,TmsMrEb9lu,Sit Up,10,0.0,fake_id_955
2021-05-21,lvYoWVplb7,EAjKaB5zWy,ajgZut3p4P,Dumbbell Kickbacks,9,11.339822735890994,fake_id_1001
2021-01-23,nXrDAEZJPy,k3yxx2a6oz,AWb7pwPWmV,Seated Machine Calf Press,15,39.689379575618474,fake_id_964
2021-02-20,dv0NyEXh7G,fxXbcxfkLt,3OIUlOxTTF,Exercise Ball Crunch,15,0.0,fake_id_952
2021-07-07,324YltM28J,UQBXLgsfXN,QuDpRO4m2O,Dumbbell Shrug,5,22.0,fake_id_986
2021-03-03,3dpFIb8UJi,k3yxx2a6oz,Ql1FUTAvQH,Seated Machine Calf Press,15,45.35929094356398,fake_id_964
2021-01-28,Hals1iwloh,uHBREgyju0,5JHqcgcP8q,Step Up,5,11.339822735890994,fake_id_955
2021-04-05,5CbW22upwB,G1mxtZtEs5,eBgU7Epfhd,Back Squat,8,27.215574566138386,fake_id_975
2021-03-24,LAhJwAgWDh,k3yxx2a6oz,Y1Z6PzfeAk,Seated Machine Calf Press,20,70.30690096252415,fake_id_993
2021-11-20,BurhTlaUHq,O0VUqHDOIO,H0UyrgMKWb,TRX Swimmer Pull,9,0.0,fake_id_946
2021-10-06,bmiSAxCl2M,9fptvki4pW,5mhgT7Dg1j,Barbell Hip Thrust,8,65.77097186816776,fake_id_972
2021-05-25,eQ9aNFGQGT,y2Gg0PEzd8,iBKHazglZI,Preacher Curl,8,27.215574566138386,fake_id_976
2021-06-23,l2cPrDhn4C,4IMiKZHvCG,spNMlBwpBv,Shotgun Row,15,31.75150366049478,fake_id_954
2021-06-02,S3837dddXN,1sQqqUqJyp,tE5Mp2J8jD,Frog Pump,30,0.0,fake_id_969
2021-06-07,Tlu7SLpo7E,xPS7RzoOGm,1QrGVDtTOv,Bent Over Barbell Row,10,54.43114913227677,fake_id_954
2021-05-18,NwFIHZCS9Y,9VAkz3bNl4,6vpetuSgjV,Decline Push Up,18,0.0,fake_id_957
2021-06-30,vQflIjuzJV,ACSgVaipTW,U4YKoJqJF7,Dumbbell Squeeze Press,13,15.87575183024739,fake_id_959
2021-02-14,puXSGp9YFi,djuvlRHUvb,SakGUkpHOM,Dumbbell Rear Delt Raise,8,5.669911367945497,fake_id_960
2021-05-14,zr6uu2vGEd,243X43p1XP,OCO4hblR6R,Seated Leg Curl,12,34.01946820767298,fake_id_980
2021-10-27,I8EackTKTy,y2Gg0PEzd8,htXlnLXhog,Preacher Curl,12,22.67964547178199,fake_id_976
2021-07-10,1vRRNrATDA,BN1DjSE1Zi,nrSyfzDHOw,Romanian Deadlift,5,61.235042773811365,fake_id_991
2021-01-11,d7PycTzXI6,UThEK7cf4f,ZUzo7PvQ39,Machine Fly,12,27.215574566138386,fake_id_938
2021-03-11,o8wGWEtnbw,r4bOO0fDTv,g6LUkhkyUB,Plank,0,0.0,fake_id_962
2021-04-24,Xbr9ePHBfA,G1mxtZtEs5,esNO8FUjda,Back Squat,8,40.0,fake_id_988
2021-07-21,HqQ4aQTPWL,EAjKaB5zWy,krggZpDlM3,Dumbbell Kickbacks,10,7.5,fake_id_951
2021-03-30,JBchtv5xKT,G1mxtZtEs5,joqVEoFnL8,Back Squat,6,61.235042773811365,fake_id_983
2021-01-15,TYGFfkfkwE,BTmBzxhAmZ,Rz0Yr3C5nC,Dumbbell Pullover,10,18.14371637742559,fake_id_956
2021-09-03,4AFnUGAMGo,HggeHLeipS,mJteGZDXyI,Cable Double Bicep Curl,12,13.607787283069193,fake_id_949
2021-03-25,Eg6W11tMol,06kzIMnTzR,kRNFRpbUsW,Oblique Crunch,30,0.0,fake_id_993
2021-01-04,GZoFoo5VRN,oDI8CKhqJi,bQMfXtp6NC,Single Arm Preacher Curl,15,6.8038936415345965,fake_id_947
2021-03-29,Ncx26z2GAf,N6zu9IJNBz,eowVhLbYqn,Leg Raise,15,0.0,fake_id_972
2021-06-21,Qt0SgfMXAb,BN1DjSE1Zi,7BCW19LWDd,Romanian Deadlift,3,106.59433371737533,fake_id_956
2021-06-22,y92VgOm2eY,zJlvUiMLou,tBVHDBuHpM,Barbell Incline Bench Press,12,31.75150366049478,fake_id_991
2021-07-28,CEsk0MbgGB,KVt5QRq9Hx,3xId2WVNOR,Side Laterals to Front Raise,12,9.071858188712795,fake_id_1001
2021-06-16,sRxlqNMAu7,243X43p1XP,vI2Mig3NFp,Seated Leg Curl,6,68.03893641534596,fake_id_1001
2021-06-06,SVB3WVZy5N,9VAkz3bNl4,UBb9DTkZaX,Decline Push Up,11,0.0,fake_id_944
2021-04-22,xFtl1QSJ9K,58REE5sJU1,qZ5HLJGi68,Russian Twist,25,3.628743275485118,fake_id_940
2021-02-17,Onq48PQcU0,nNMm3ywt6H,klMP9DBKRS,Pike Push Up,8,0.0,fake_id_959
2021-05-06,LavS6u7dns,58REE5sJU1,fiqYkxR5hZ,Russian Twist,18,20.41168092460379,fake_id_942
2021-02-06,HyxJwip1sQ,9ykyHFs36M,fpvSuVEScK,Clean,4,34.0,fake_id_951
2021-07-16,VWUQnwIYgY,AF7Qq7XK2r,9qK2URvCND,Air Squats,17,0.0,fake_id_945
2021-01-17,xhlQ63NkNS,HpJxPvuCBP,cMR8ceH6zG,Dumbbell Clean,12,4.535929094356398,fake_id_955
2021-06-05,pL4cCTmZfG,9fptvki4pW,RibcwT5wJb,Barbell Hip Thrust,12,74.84283005688056,fake_id_937
2021-06-06,SVB3WVZy5N,9VAkz3bNl4,DvuunSGULF,Decline Push Up,11,0.0,fake_id_944
2021-05-07,7NuKdyEdJu,58REE5sJU1,oxEuKK5CKw,Russian Twist,22,15.87575183024739,fake_id_993
2021-10-18,PnmWctDwoE,N6zu9IJNBz,p9meUExcKC,Leg Raise,8,0.0,fake_id_960
2021-05-29,1yKwobuLCz,xPS7RzoOGm,CChbo07Guq,Bent Over Barbell Row,5,54.0,fake_id_951
2021-08-02,DJNnFmrBHR,k3yxx2a6oz,EFZCXvxNg7,Seated Machine Calf Press,10,40.82336184920758,fake_id_954
2021-04-06,b7wAGoG9QH,QFhUumXlvb,zfEYTTUgSm,Reverse Grip Barbell Bent Over Row,10,61.235042773811365,fake_id_942
2021-06-30,EvDJ2ofzjJ,dFycDkJyHe,4H90QenHpx,Dumbbell Shoulder Raise,11,6.8038936415345965,fake_id_941
2021-03-12,qQGgGOBnnE,3GvUTFN8up,ubPZK9XPnb,Calf Raise,6,0.0,fake_id_949
2021-04-30,6F5JEAIocK,zJlvUiMLou,JK2P0Bc81p,Barbell Incline Bench Press,10,61.235042773811365,fake_id_976
2021-02-21,X5vmBOFxDG,58REE5sJU1,pf5KjFBogD,Russian Twist,15,9.071858188712795,fake_id_941
2021-09-30,G2iW49DfE2,DhkjvJNsNR,0NbDpJ3zrB,Sit Up,30,9.071858188712795,fake_id_984
2021-05-06,M4GxasB731,nNMm3ywt6H,Q7o981Uk6W,Pike Push Up,10,0.0,fake_id_937
2021-09-21,j12xO8ZHMG,ACSgVaipTW,wqnQdunBmX,Dumbbell Squeeze Press,12,22.67964547178199,fake_id_954
2021-02-26,S8Iux7DJwi,BN1DjSE1Zi,fFIMLTg1ky,Romanian Deadlift,12,61.235042773811365,fake_id_938
2021-07-04,3yKb9lCMrD,4IMiKZHvCG,9MFVdXjcLk,Shotgun Row,5,12.0,fake_id_978
2021-02-18,2kNCnXVCAH,dOrcZrFXST,vdZ5NHpEX2,Handle Band Pec Fly,8,0.0,fake_id_967
2021-08-31,NDMXD1zx0V,58REE5sJU1,CP5e61d4we,Russian Twist,15,11.339822735890994,fake_id_984
2021-03-24,91xaJABPfH,4IMiKZHvCG,XZrrpZgp4p,Shotgun Row,10,13.607787283069193,fake_id_937
2021-01-22,4Rn7pwHmfK,AF7Qq7XK2r,v7Uyw8ELu5,Air Squats,25,0.0,fake_id_939
2021-03-02,H7q0eJR5ja,N6zu9IJNBz,PKe9HtvjR7,Leg Raise,35,0.0,fake_id_959
2021-04-19,1YL8FgXOJ6,dFycDkJyHe,5OxSRTaB3x,Dumbbell Shoulder Raise,15,6.8038936415345965,fake_id_947
2021-11-28,uH9Bc84wkA,qfkBJ4A5eQ,r3lRVPu4KH,Dead Bug,8,0.0,fake_id_946
2021-02-23,JJOgjM7HuB,wNarovWdLy,IJXZCI2AS2,Cable Crunch,12,47.62725549074217,fake_id_1001
2021-04-18,65RrAvnFbO,UThEK7cf4f,mTXi5hKgF3,Machine Fly,10,22.67964547178199,fake_id_997
2021-10-01,FFu7GxgpTl,EAjKaB5zWy,2A458tAjxD,Dumbbell Kickbacks,14,3.4019468207672983,fake_id_997
2021-07-16,C0ZEy1G0co,so3n0BqhED,TwRwiEgFp6,Smith Machine Calf Raise,12,31.75150366049478,fake_id_998
2021-08-23,SOtCPF1xY4,DdtF1OFcuQ,VOZzgNMHMp,Tricep Push Up,12,0.0,fake_id_986
2021-05-13,0ix7SXIU76,Gx6Z2fevPD,PGb9bnaaO9,Incline Dumbbell Row,9,4.535929094356398,fake_id_969
2021-07-26,p5tbupT48v,Fa3azBAbyn,S7rWPjZEFt,Abs Bike,20,5.0,fake_id_966
2021-04-30,K8VQrXK2Eu,06kzIMnTzR,MbL8kdkyQq,Oblique Crunch,15,0.0,fake_id_950
2021-11-03,l00oOWtQY2,DhkjvJNsNR,goLgA96PAT,Sit Up,10,0.0,fake_id_947
2021-01-15,KBL0YsAiX8,BN1DjSE1Zi,ZfjlU7GNUu,Romanian Deadlift,12,64.0,fake_id_974
2021-09-10,5za8FV8iQ0,Yw1aA3soIp,6s0vXLg4cA,Dumbbell Sumo Squat,8,10.205840462301895,fake_id_946
2021-06-18,2o5Ygv0zbs,dFycDkJyHe,klYrXguZri,Dumbbell Shoulder Raise,8,2.267964547178199,fake_id_997
2021-09-22,4a5UjYHfRT,EAjKaB5zWy,9MdsqmAfHs,Dumbbell Kickbacks,16,5.669911367945497,fake_id_940
2021-03-22,zFCcNOdQpZ,UThEK7cf4f,8clOi83iJn,Machine Fly,12,54.43114913227677,fake_id_964
2021-06-18,4We4tpDkbh,G1mxtZtEs5,qfRmM80Xvx,Back Squat,8,47.62725549074217,fake_id_998
2021-10-06,DQLX8kFkR7,EAjKaB5zWy,NmLr1v91OF,Dumbbell Kickbacks,15,6.8038936415345965,fake_id_946
2021-08-18,2Pvs3qaM7h,wNarovWdLy,n0ISGdWyLt,Cable Crunch,10,45.35929094356398,fake_id_1001
2021-11-11,Bo4eH4ZIhl,xPS7RzoOGm,Etz13T9iDQ,Bent Over Barbell Row,10,43.091326396385774,fake_id_984
2021-01-15,MxXVGcNVql,DdtF1OFcuQ,en1H9ml79N,Tricep Push Up,10,0.0,fake_id_947
2021-10-09,CEQREWeHwV,zJlvUiMLou,ZPeQ5M18DY,Barbell Incline Bench Press,6,63.50300732098956,fake_id_973
2021-06-06,SVB3WVZy5N,dFycDkJyHe,1wKzDPThCS,Dumbbell Shoulder Raise,10,3.175150366049478,fake_id_944
2021-03-29,IFFnI9bPwo,G1mxtZtEs5,YMpG7HOW76,Back Squat,8,20.41168092460379,fake_id_975
2021-06-22,4OkTLEutGW,zJlvUiMLou,Yxbk49UuW4,Barbell Incline Bench Press,12,65.77097186816776,fake_id_993
2021-05-17,Pvs4ec5AJs,zJlvUiMLou,qo8F2JyOwl,Barbell Incline Bench Press,8,83.91468824559335,fake_id_949
2021-03-16,TO9Btro0Tt,BN1DjSE1Zi,OEGy1SC07r,Romanian Deadlift,10,34.01946820767298,fake_id_968
2021-01-21,SHQdyKiyeW,zJlvUiMLou,JQOSCWrqyc,Barbell Incline Bench Press,8,58.96707822663317,fake_id_956
2021-07-20,AmlMeITQHS,dFycDkJyHe,AjSFuyNgfa,Dumbbell Shoulder Raise,8,9.071858188712795,fake_id_970
2021-06-07,vGD7yED1Yw,zJlvUiMLou,Uab9KkUEHO,Barbell Incline Bench Press,10,43.091326396385774,fake_id_947
2021-05-03,TQZNUCofeb,jgnSb5e39S,DF8hw4FXkD,Australian Chin Up,29,0.0,fake_id_950
2021-01-06,VRtkBe22dv,3GvUTFN8up,oej4ddAU7C,Calf Raise,30,0.0,fake_id_1000
2021-03-20,8Gr6l3wEvZ,r4bOO0fDTv,ehHBuPTjQH,Plank,0,0.0,fake_id_993
2021-04-12,e2rCE1VvxQ,58REE5sJU1,wxMhl8gtXm,Russian Twist,22,9.071858188712795,fake_id_941
2021-04-22,Khhw7Gv8Ub,58REE5sJU1,RU7FHqNxs7,Russian Twist,22,15.87575183024739,fake_id_993
2021-01-13,veFaE7PF4r,k3yxx2a6oz,Qi68ibmaAv,Seated Machine Calf Press,12,52.16318458509857,fake_id_949
2021-09-09,dGbLp1s1L2,djuvlRHUvb,Upa8fXF3hY,Dumbbell Rear Delt Raise,6,3.4019468207672983,fake_id_997
2021-04-11,r0F6nGSCzP,gALxFFZcI4,8rUayewNI0,Dumbbell Decline Bench Press,10,29.483539113316585,fake_id_957
2021-06-16,F1fw78ayzR,k4ivWt2zuv,LliroSVUpI,Barbell Glute Bridge,12,22.67964547178199,fake_id_945
2021-02-13,G7sP9VcwRc,DhkjvJNsNR,NOF5uSIUGN,Sit Up,25,11.339822735890994,fake_id_949
2021-02-01,4Ywq0kBdja,UQBXLgsfXN,zJgWqNiP9l,Dumbbell Shrug,10,10.205840462301895,fake_id_938
2021-07-17,ba2JkHWKdh,dFycDkJyHe,ZgjVINutMV,Dumbbell Shoulder Raise,13,4.535929094356398,fake_id_991
2021-03-15,yOK3o3oOL8,9VAkz3bNl4,7qqpVMPaL1,Decline Push Up,12,0.0,fake_id_942
2021-01-19,KnABZGr17C,uHBREgyju0,uRBOLZrkbl,Step Up,10,0.0,fake_id_1004
2021-03-09,Q0JymVVFvb,DdtF1OFcuQ,NLU9XWC3kH,Tricep Push Up,13,0.0,fake_id_1000
2021-09-09,Lwl2F2xn34,k3yxx2a6oz,LfTNc1Qb3R,Seated Machine Calf Press,12,52.16318458509857,fake_id_949
2021-10-14,CdTw5QFZwS,243X43p1XP,llXimr2eoj,Seated Leg Curl,6,63.50300732098956,fake_id_1001
2021-06-02,ASTCLWIypz,EAjKaB5zWy,vf5ZPcgNRI,Dumbbell Kickbacks,12,3.4019468207672983,fake_id_955
2021-04-06,hUHFD1N4FK,tTFy5YOe7N,jCWXD8WRsE,Single Arm Overhead Press,10,5.669911367945497,fake_id_940
2021-05-04,AtFWmT5qDO,243X43p1XP,NzQFxt2eXw,Seated Leg Curl,15,45.35929094356398,fake_id_953
2021-11-24,KXp4NJSDH7,wNarovWdLy,hwCg21QgMR,Cable Crunch,15,61.235042773811365,fake_id_990
2021-11-17,1aifgzfw2F,AkKyo5MAvA,xGtUjR7qgd,Kettlebell Front Squat,10,15.87575183024739,fake_id_955
2021-04-16,rNB4agBX3V,N6zu9IJNBz,kjroULSNxl,Leg Raise,16,0.0,fake_id_940
2021-07-17,6PuFhZKBQl,AF7Qq7XK2r,pXnamQtNKF,Air Squats,8,0.0,fake_id_966
2021-04-21,cazPcsV0Xg,mXEVvIJ5nf,mHd0D4TH4q,Standing Hip Adduction,13,0.0,fake_id_938
2021-01-16,yuplp29a4G,DhkjvJNsNR,1e0PG1NiPi,Sit Up,18,0.0,fake_id_994
2021-09-08,uGQouBIw8C,1mSqEHZVVv,RUuVQDAhyj,Machine Reverse Fly,12,31.75150366049478,fake_id_1001
2021-02-03,q2S5u7yMah,djuvlRHUvb,3DA3SJBsdF,Dumbbell Rear Delt Raise,11,12.473805009480094,fake_id_950
2021-06-16,2vfp6DHegN,58REE5sJU1,A2DDWqdEPV,Russian Twist,22,7.5,fake_id_951
2021-03-21,cpsU8hBSds,djuvlRHUvb,RayretDqeR,Dumbbell Rear Delt Raise,10,6.8,fake_id_959
2021-09-02,3yEkAZTZyT,wNarovWdLy,wQisUwtVrm,Cable Crunch,15,45.35929094356398,fake_id_964
2021-08-01,sDKaFjLwnT,otjt26R0oL,AkGZny9iiJ,Barbell Shoulder Press,6,43.091326396385774,fake_id_947
2021-10-16,ezKPGsvvKX,EAjKaB5zWy,9yHFqcVf9H,Dumbbell Kickbacks,13,3.4019468207672983,fake_id_997
2021-09-30,lp1loUAEV7,DhkjvJNsNR,BpzPC2HIbA,Sit Up,22,0.0,fake_id_950
2021-03-23,87mlfSFYpz,DhkjvJNsNR,da4OKSLXy1,Sit Up,10,0.0,fake_id_942
2021-02-03,nXGRcQjAtP,y2Gg0PEzd8,hcsxUcsoNx,Preacher Curl,15,22.67964547178199,fake_id_976
2021-07-23,ghQEYgh2ak,Yw1aA3soIp,saR6MfROuk,Dumbbell Sumo Squat,8,22.67964547178199,fake_id_956
2021-11-03,l00oOWtQY2,AF7Qq7XK2r,wvyHgBfFpg,Air Squats,10,0.0,fake_id_947
2021-09-07,XlcO08XhbB,DhkjvJNsNR,DMBFCeiYr4,Sit Up,10,9.071858188712795,fake_id_940
2021-11-11,XKeHJbw31v,9q2Cdgm0FM,ZIQBAnWd6y,Machine Leg Press,15,34.01946820767298,fake_id_997
2021-10-18,D2uMmRTpor,243X43p1XP,iVzQuBRVUs,Seated Leg Curl,10,31.75150366049478,fake_id_975
2021-08-11,wvt7OUGELN,AF7Qq7XK2r,mBuLcWLBFp,Air Squats,10,0.0,fake_id_970
2021-05-22,mkRVGmvfzO,Gx6Z2fevPD,NJsH4FIoiz,Incline Dumbbell Row,8,16.0,fake_id_986
2021-06-16,mjZ3HEwYdQ,9q2Cdgm0FM,i9mImkwzBA,Machine Leg Press,12,95.25451098148434,fake_id_959
2021-07-30,g5LsqtdN9L,9q2Cdgm0FM,FXemi8TXv2,Machine Leg Press,12,45.35929094356398,fake_id_945
2021-06-18,wHGsyMcp6c,k3yxx2a6oz,5MARk1yicH,Seated Machine Calf Press,12,52.16318458509857,fake_id_949
2021-08-15,ECcWaJKCDr,aIzmfLklht,VpgKdcgZ2T,Dumbbell Step Up,10,10.205840462301895,fake_id_950
2021-04-09,Ku2HxvcHrS,UThEK7cf4f,cJbLv75UZB,Machine Fly,10,49.895220037920375,fake_id_992
2021-02-05,mMAsCdjhFC,UQBXLgsfXN,wA7q3547bN,Dumbbell Shrug,10,15.87575183024739,fake_id_960
2021-03-22,brKz9qtSaM,dFycDkJyHe,jaFU4D8Qzk,Dumbbell Shoulder Raise,14,4.535929094356398,fake_id_953
2021-08-27,wOZID5n2PU,G1mxtZtEs5,vweTRQ420Q,Back Squat,10,29.483539113316585,fake_id_945
2021-03-06,eQdfLst3PJ,otjt26R0oL,IP5kRwc27Q,Barbell Shoulder Press,5,27.215574566138386,fake_id_968
2021-10-13,cqhcXx21ee,R1M0DI9wui,Ful75uqRNK,Standing Hip Flexor Stretch,8,0.0,fake_id_990
2021-07-23,o0AxLsXCNM,G1mxtZtEs5,qALArkrts4,Back Squat,8,83.91468824559335,fake_id_947
2021-10-02,o8sruGveZD,9q2Cdgm0FM,VvBUGQhRF0,Machine Leg Press,12,122.47008554762273,fake_id_973
2021-04-26,444RjAPYiv,zJlvUiMLou,uwQ5Z14JMf,Barbell Incline Bench Press,10,74.84283005688056,fake_id_987
2021-06-08,wKRaVvhuuM,BTmBzxhAmZ,Q4VGr73vo2,Dumbbell Pullover,12,27.215574566138386,fake_id_993
2021-03-04,GCfHPMgIYb,aIzmfLklht,8wuh7Zq78p,Dumbbell Step Up,8,2.267964547178199,fake_id_969
2021-09-05,GVEV5RSUiz,4IMiKZHvCG,tlthf5ehGA,Shotgun Row,10,27.215574566138386,fake_id_959
2021-01-23,u5QyJu1lTb,uHBREgyju0,gc3J5PEG2E,Step Up,5,0.0,fake_id_941
2021-04-22,z7B83572mA,N6zu9IJNBz,WVIDPALfuY,Leg Raise,17,0.0,fake_id_969
2021-05-21,0oB8SzgYuJ,k4ivWt2zuv,JbtxwlrAsH,Barbell Glute Bridge,12,64.0,fake_id_951
2021-09-15,LDb3dwTnPE,AF7Qq7XK2r,eZp4vOe5rE,Air Squats,12,0.0,fake_id_985
2021-03-22,SLCiAs04sh,uHBREgyju0,5UmboVvNcs,Step Up,5,0.0,fake_id_941
2021-07-03,xdgC4TYLyV,Yw1aA3soIp,h98xE62oyw,Dumbbell Sumo Squat,10,10.0,fake_id_944
2021-06-04,mWfYe6maLp,DdtF1OFcuQ,TUIjuy0yVy,Tricep Push Up,15,0.0,fake_id_957
2021-03-06,l92cJajrpz,Gx6Z2fevPD,zZf2TkT7XT,Incline Dumbbell Row,9,15.87575183024739,fake_id_981
2021-04-01,0xpov6sY1e,3GvUTFN8up,i4GqqXYHjL,Calf Raise,6,11.339822735890994,fake_id_949
2021-09-07,k0R1wpGDNh,nNMm3ywt6H,H4lpajBHnQ,Pike Push Up,11,0.0,fake_id_969
2021-07-23,zkoOn4pAuS,Mok6zwcCl9,S5TkhDdZGv,Cable Upright Row,12,20.41168092460379,fake_id_980
2021-04-05,W73sjLVdZy,06kzIMnTzR,qzxuuAzu7i,Oblique Crunch,8,0.0,fake_id_952
2021-01-29,5R5xbZIR5i,BTmBzxhAmZ,07uiECB7EZ,Dumbbell Pullover,7,20.41168092460379,fake_id_956
2021-11-11,Bo4eH4ZIhl,xPS7RzoOGm,yCFpUH2rdF,Bent Over Barbell Row,10,43.091326396385774,fake_id_984
2021-04-19,u1nr1suTVv,oDI8CKhqJi,MxoxBDhyKe,Single Arm Preacher Curl,14,6.8038936415345965,fake_id_972
2021-09-30,G2iW49DfE2,3GvUTFN8up,ahsVxNBZiN,Calf Raise,15,0.0,fake_id_984
2021-01-01,Y4iQDL4Mbj,AF7Qq7XK2r,qFwWzqsQ8e,Air Squats,19,0.0,fake_id_941
2021-01-24,wv8tQwycXJ,58REE5sJU1,Jq7psn0AE2,Russian Twist,22,10.0,fake_id_951
2021-03-19,ZPEVLo4l6Y,QFhUumXlvb,OxsjEurBQJ,Reverse Grip Barbell Bent Over Row,12,34.0,fake_id_974
2021-07-20,xf4V2ApeHg,zJlvUiMLou,gwAf2tZEfZ,Barbell Incline Bench Press,8,70.30690096252415,fake_id_954
2021-01-23,9GOnRfjHJq,N6zu9IJNBz,arwJEWW4Zp,Leg Raise,25,2.267964547178199,fake_id_949
2021-02-17,Q1THCZaL9Z,EAjKaB5zWy,lvAPMkj2MW,Dumbbell Kickbacks,10,9.071858188712795,fake_id_960
2021-07-28,RavCAwCzzf,UQBXLgsfXN,jZtG4AyasH,Dumbbell Shrug,10,34.01946820767298,fake_id_984
2021-06-07,L9uzI0SeXB,otjt26R0oL,VgbbBtT0ld,Barbell Shoulder Press,8,40.82336184920758,fake_id_1001
2021-06-25,ba0VVUK9DQ,Yw1aA3soIp,RB55QoENps,Dumbbell Sumo Squat,15,4.535929094356398,fake_id_972
2021-05-27,WS2UCROEY8,tTFy5YOe7N,dsThcbIQuU,Single Arm Overhead Press,15,13.607787283069193,fake_id_943
2021-04-20,DAHCTWvaQ0,ewEcdHovom,caYueG0ol3,Hanging Leg Raise,10,0.0,fake_id_948
2021-11-09,vhJPvM2cxm,06kzIMnTzR,GdTD7eO99I,Oblique Crunch,9,0.0,fake_id_957
2021-04-01,qkfLiELxnv,jgnSb5e39S,n2KmgkOgz1,Australian Chin Up,27,0.0,fake_id_950
2021-05-25,oBLbUVfdW8,9VAkz3bNl4,8InjT5Zre6,Decline Push Up,7,0.0,fake_id_980
2021-11-18,2caaJytyaH,9ykyHFs36M,88GwqhblJI,Clean,7,20.41168092460379,fake_id_972
2021-11-08,hlLX2ToZeN,UThEK7cf4f,tiAhxeduUF,Machine Fly,8,83.91468824559335,fake_id_949
2021-02-02,slHQACLKdv,erjFOF21dc,Tp0jjI4smC,Reverse Barbell Curl,10,29.483539113316585,fake_id_957
2021-04-03,mAPrFkSx0L,1sQqqUqJyp,ig1sSF6icM,Frog Pump,20,0.0,fake_id_942
2021-10-20,MrCxiOXTvx,y2Gg0PEzd8,0kbK1PPkIj,Preacher Curl,10,24.947610018960187,fake_id_984
2021-04-17,SbPwHDkRTz,9fptvki4pW,a1OeCVKR64,Barbell Hip Thrust,8,40.0,fake_id_988
2021-03-23,1JtmB85Sus,PK3FADlv5b,CwNwscNF0O,Floor Press,8,34.01946820767298,fake_id_968
2021-09-19,Tod8bCGv2H,UQBXLgsfXN,pQ38fgTTal,Dumbbell Shrug,12,22.67964547178199,fake_id_958
2021-07-26,eEwmw9Drgy,nNMm3ywt6H,B9jmzpFjSM,Pike Push Up,9,0.0,fake_id_986
2021-05-27,2O8gm8j1Hx,G1mxtZtEs5,ldsIvAU5NK,Back Squat,10,102.05840462301894,fake_id_949
